reconstruction_error,threshold,is_anomaly
0.0016049086855514057,0.003554298248540073,0
0.004161278161675014,0.003554298248540073,1
0.0013433485032035399,0.003554298248540073,0
0.0010249039265256103,0.003554298248540073,0
0.0020726710718121785,0.003554298248540073,0
0.0030512227153331782,0.003554298248540073,0
0.0005579978023990111,0.003554298248540073,0
0.0012298447490847171,0.003554298248540073,0
0.0014552284860318435,0.003554298248540073,0
0.0016183044191488097,0.003554298248540073,0
0.0005537169770330872,0.003554298248540073,0
0.001119451439776453,0.003554298248540073,0
0.0011449391680450336,0.003554298248540073,0
0.000745296657310036,0.003554298248540073,0
0.002035237309415514,0.003554298248540073,0
0.0008547958026094509,0.003554298248540073,0
0.0026902209444208372,0.003554298248540073,0
0.0012801821609647144,0.003554298248540073,0
0.0018010863515335325,0.003554298248540073,0
0.002293102010920629,0.003554298248540073,0
0.0029278835146413894,0.003554298248540073,0
0.0008617847884573635,0.003554298248540073,0
0.003024415739289525,0.003554298248540073,0
0.0006631345464300468,0.003554298248540073,0
0.0017555209512739927,0.003554298248540073,0
0.0012818122620597765,0.003554298248540073,0
0.001634513565125537,0.003554298248540073,0
0.002275861024915246,0.003554298248540073,0
0.00025077011302926866,0.003554298248540073,0
0.0017393779717004704,0.003554298248540073,0
0.0026088912572351467,0.003554298248540073,0
0.0006517154222579971,0.003554298248540073,0
0.004397557971462947,0.003554298248540073,1
0.0018053127053018455,0.003554298248540073,0
0.0009688204332915163,0.003554298248540073,0
0.0008877124351728874,0.003554298248540073,0
0.0008361590557840766,0.003554298248540073,0
0.0029560843253773673,0.003554298248540073,0
0.000866113415770951,0.003554298248540073,0
0.0005055552055646316,0.003554298248540073,0
0.002887653598768104,0.003554298248540073,0
0.0012047581216291373,0.003554298248540073,0
0.0020192306995652732,0.003554298248540073,0
0.0017964836959383787,0.003554298248540073,0
0.0014415897309929982,0.003554298248540073,0
0.001796062216071695,0.003554298248540073,0
0.0006324342643339702,0.003554298248540073,0
0.0011482105078877889,0.003554298248540073,0
0.002693708321086115,0.003554298248540073,0
0.0008085553483761662,0.003554298248540073,0
0.0030713912641238965,0.003554298248540073,0
0.0025192968079640315,0.003554298248540073,0
0.0029165172761408007,0.003554298248540073,0
0.001619993691852159,0.003554298248540073,0
0.0013647072845394822,0.003554298248540073,0
0.0011902135248119067,0.003554298248540073,0
0.0013869938442618924,0.003554298248540073,0
0.0008398645712070947,0.003554298248540073,0
0.001285581943679545,0.003554298248540073,0
0.0035602395014433445,0.003554298248540073,1
0.0014013826675297345,0.003554298248540073,0
0.0008562644616053969,0.003554298248540073,0
0.0009031496280627727,0.003554298248540073,0
0.003915117523850104,0.003554298248540073,1
0.000653013128662236,0.003554298248540073,0
0.0015158086866257673,0.003554298248540073,0
0.0018016356059156107,0.003554298248540073,0
0.0025742650416005993,0.003554298248540073,0
0.003604757112773938,0.003554298248540073,1
0.0017378224754725855,0.003554298248540073,0
0.0016004483198052296,0.003554298248540073,0
0.002528573188527047,0.003554298248540073,0
0.003310714318438428,0.003554298248540073,0
0.0016150679063629914,0.003554298248540073,0
0.0038409471752486562,0.003554298248540073,1
0.0012683779939712556,0.003554298248540073,0
0.0017607070919280169,0.003554298248540073,0
0.0013665536182326879,0.003554298248540073,0
0.003236377686892383,0.003554298248540073,0
0.0024939899916999303,0.003554298248540073,0
0.002133085401668132,0.003554298248540073,0
0.0015864010030809184,0.003554298248540073,0
0.0029601672063859913,0.003554298248540073,0
0.0023839068362322942,0.003554298248540073,0
0.001692720043728632,0.003554298248540073,0
0.0012781821162879817,0.003554298248540073,0
0.0013924319600824083,0.003554298248540073,0
0.001793952835045779,0.003554298248540073,0
0.001050039677366229,0.003554298248540073,0
0.0007753230734520619,0.003554298248540073,0
0.0007316872231829711,0.003554298248540073,0
0.0008339464182596793,0.003554298248540073,0
0.0018595442593721174,0.003554298248540073,0
0.0013471087483385338,0.003554298248540073,0
0.000665344643429767,0.003554298248540073,0
0.0011321335669237439,0.003554298248540073,0
0.0006919505154459761,0.003554298248540073,0
0.0005724780995266976,0.003554298248540073,0
0.003064092460538127,0.003554298248540073,0
0.0009594799794818977,0.003554298248540073,0
0.0012920270701852123,0.003554298248540073,0
0.0020865916968216495,0.003554298248540073,0
0.002327984248499893,0.003554298248540073,0
0.001248882175729184,0.003554298248540073,0
0.0020303041874349115,0.003554298248540073,0
0.0008640150316397262,0.003554298248540073,0
0.0015368933024064648,0.003554298248540073,0
0.0019346749083127418,0.003554298248540073,0
0.0006736287012689604,0.003554298248540073,0
0.001176679219222057,0.003554298248540073,0
0.001268081244035682,0.003554298248540073,0
0.0007656081612099277,0.003554298248540073,0
0.00034346034994567966,0.003554298248540073,0
0.00200325057149441,0.003554298248540073,0
0.0019453106584221384,0.003554298248540073,0
0.000851524927324153,0.003554298248540073,0
0.0022736245524542513,0.003554298248540073,0
0.0006913691671796289,0.003554298248540073,0
0.0020196804168753067,0.003554298248540073,0
0.00022893005388069243,0.003554298248540073,0
0.0004582114237218854,0.003554298248540073,0
0.0032176687479115933,0.003554298248540073,0
0.00528846232888384,0.003554298248540073,1
0.0027247775488855584,0.003554298248540073,0
0.0018687375164962489,0.003554298248540073,0
0.0008903353486305293,0.003554298248540073,0
0.0015338112477468297,0.003554298248540073,0
0.0003991403984570077,0.003554298248540073,0
0.0021103418008819467,0.003554298248540073,0
0.000752721273889076,0.003554298248540073,0
0.0029544134604584586,0.003554298248540073,0
0.0011525383982688778,0.003554298248540073,0
0.001078585061793989,0.003554298248540073,0
0.0006826799234214924,0.003554298248540073,0
0.0017421451334423902,0.003554298248540073,0
0.047350015704610685,0.003554298248540073,1
0.0015725046262403245,0.003554298248540073,0
0.04608893926931532,0.003554298248540073,1
0.0014994224340498215,0.003554298248540073,0
0.0479441164251052,0.003554298248540073,1
0.0015439054592175927,0.003554298248540073,0
0.000917219649179025,0.003554298248540073,0
0.0007000003969222754,0.003554298248540073,0
0.04589548973952889,0.003554298248540073,1
0.0490751572624861,0.003554298248540073,1
0.0015029756314877047,0.003554298248540073,0
0.0017456347164891521,0.003554298248540073,0
0.002415554329816175,0.003554298248540073,0
0.0017433675688891038,0.003554298248540073,0
0.0016335449986104632,0.003554298248540073,0
0.0009375618328612864,0.003554298248540073,0
0.0031584710156525586,0.003554298248540073,0
0.0011783614662359985,0.003554298248540073,0
0.0018876441269275387,0.003554298248540073,0
0.0012752454470168868,0.003554298248540073,0
0.0011393954144540536,0.003554298248540073,0
0.0016415372416281769,0.003554298248540073,0
0.003780419574753681,0.003554298248540073,1
0.002497655557176227,0.003554298248540073,0
0.0007654157931697332,0.003554298248540073,0
0.002824183807753728,0.003554298248540073,0
0.0019077530015268178,0.003554298248540073,0
0.001794438210854297,0.003554298248540073,0
0.0008492145036859179,0.003554298248540073,0
0.0013381558632025155,0.003554298248540073,0
0.002407745411483699,0.003554298248540073,0
0.001322181499003724,0.003554298248540073,0
0.0014420164694444813,0.003554298248540073,0
0.0021258710421611956,0.003554298248540073,0
0.0018452417921358542,0.003554298248540073,0
0.001365453121988869,0.003554298248540073,0
0.0008228693122743176,0.003554298248540073,0
0.0004830201897056635,0.003554298248540073,0
0.0015384607417318354,0.003554298248540073,0
0.0009257330531692794,0.003554298248540073,0
0.0015914966527585722,0.003554298248540073,0
0.00234956315854636,0.003554298248540073,0
0.0018281364977921605,0.003554298248540073,0
0.000858247010772303,0.003554298248540073,0
